formula,nelements,radius_mean,radius_mean_wtd,radius_std,radius_std_wtd,radius_range,radius_range_wtd,radius_entropy,radius_entropy_wtd,mass_mean,mass_mean_wtd,mass_std,mass_std_wtd,mass_range,mass_range_wtd,mass_entropy,mass_entropy_wtd,valence_mean,valence_mean_wtd,valence_std,valence_std_wtd,valence_range,valence_range_wtd,valence_entropy,valence_entropy_wtd,electronnegativity_mean,electronnegativity_mean_wtd,electronnegativity_std,electronnegativity_std_wtd,electronnegativity_range,electronnegativity_range_wtd,electronnegativity_entropy,electronnegativity_entropy_wtd,firstionization_mean,firstionization_mean_wtd,firstionization_std,firstionization_std_wtd,firstionization_range,firstionization_range_wtd,firstionization_entropy,firstionization_entropy_wtd,shell_range,d_mean,d_ratio,d_unfill
Ni6Mo6C,3,1.1266666666666667,1.2638461538461536,0.2561683474245447,0.15203939072280234,0.5900000000000001,0.5684615384615386,1.0711722294900472,0.8489960772392083,55.55466666666667,72.30223076923076,34.34380586882525,24.9683488106715,83.949,43.365307692307695,0.874939243559389,0.7237541872070901,6.666666666666667,7.692307692307692,2.494438257849294,2.1973625933978003,6,4.307692307692308,1.0296530140645737,0.8030448563658357,2.2066666666666666,2.074615384615385,0.26335442953471566,0.18236123848497837,0.6399999999999999,0.8007692307692309,1.0915396271876356,0.9388404500324165,8.664166666666667,7.665653846153846,1.84929588462444,1.0704855595730558,4.167900000000001,2.6598846153846156,1.0766747356671327,0.9669435705339295,3,6.0,0.78,5.538461538461538
Ni3W3C,3,1.1300000000000001,1.2328571428571429,0.25922962793631443,0.19695643359558956,0.6000000000000001,0.4771428571428572,1.070691489433623,0.9310843453365101,84.848,105.65857142857143,72.54591341120923,69.40993100384975,171.829,77.07271428571428,0.7174084339850173,0.6274070548842811,6.666666666666667,7.428571428571429,2.494438257849294,2.3211538298959886,6,3.7142857142857144,1.0296530140645737,0.8818631313415198,2.2733333333333334,2.194285714285714,0.26836956277160456,0.2539323387303421,0.6399999999999999,0.6471428571428571,1.0914948561450033,1.022945938428908,8.921366666666668,8.2531,1.6564064041036417,1.2320632486083778,3.6205000000000007,1.7616714285714283,1.0819875564135328,1.0512266060893256,4,5.142857142857142,0.3829787234042553,6.0
Ta3Co3C,3,1.15,1.2585714285714287,0.27856776554368234,0.21616320365003125,0.6599999999999999,0.5028571428571428,1.0676052379800902,0.9269880510874202,83.964,104.52200000000002,71.20318678729673,67.94552052090809,168.937,75.83328571428571,0.7225856935693333,0.6321250404103067,6.0,6.571428571428571,2.160246899469287,2.1285234893930487,5,3.2857142857142856,1.0366279688586069,0.8905212694645385,1.9766666666666666,1.812857142857143,0.434076286178158,0.3485772833231958,1.0499999999999998,0.4414285714285714,1.0747920598040197,1.050512273778794,8.896966666666668,8.22172857142857,1.6765967162346735,1.2499414074430917,3.710700000000001,1.768957142857143,1.081481275943211,1.0516629017796901,4,4.285714285714286,0.34090909090909094,5.571428571428571
Ni2W4C,3,1.1300000000000001,1.2500000000000002,0.25922962793631443,0.202837021134844,0.6000000000000001,0.6728571428571429,1.070691489433623,0.8648786244195483,84.848,123.53671428571428,72.54591341120923,71.10690601725643,171.829,103.33557142857143,0.7174084339850173,0.4683135858449981,6.666666666666667,6.857142857142857,2.494438257849294,2.0995626366712954,6,2.8571428571428568,1.0296530140645737,0.9184277849930976,2.2733333333333334,2.2585714285714285,0.26836956277160456,0.22962258297529203,0.6399999999999999,0.9842857142857143,1.0914948561450033,0.9453878041010197,8.921366666666668,8.28512857142857,1.6564064041036417,1.2185436303980561,3.6205000000000007,2.8851,1.0819875564135328,1.0014780065237576,4,4.571428571428571,0.3076923076923077,7.428571428571429
Ni6W6C,3,1.1300000000000001,1.2684615384615383,0.25922962793631443,0.15501097498843078,0.6000000000000001,0.5730769230769232,1.070691489433623,0.8484467439563966,84.848,112.86223076923076,72.54591341120923,66.79697509866268,171.829,83.9253076923077,0.7174084339850173,0.5963345548091294,6.666666666666667,7.692307692307692,2.494438257849294,2.1973625933978003,6,4.307692307692308,1.0296530140645737,0.8030448563658357,2.2733333333333334,2.166923076923077,0.26836956277160456,0.24281631599546488,0.6399999999999999,0.8930769230769231,1.0914948561450033,0.9290858620775166,8.921366666666668,8.021776923076922,1.6564064041036417,0.9410645070294241,3.6205000000000007,2.7633615384615386,1.0819875564135328,0.9604763899546132,4,5.538461538461538,0.391304347826087,6.461538461538462
Ta4Ni2C,3,1.15,1.2842857142857143,0.27856776554368234,0.22417194566780604,0.6599999999999999,0.7071428571428571,1.0676052379800902,0.8540686295577831,83.884,121.88414285714288,71.2313945438854,69.7060209275427,168.937,101.68299999999999,0.721887991066279,0.47244943943951334,6.333333333333333,6.285714285714286,2.6246692913372702,2.3733211036908783,6,2.2857142857142856,1.0171643509248343,0.9347698978582794,1.9866666666666668,1.7671428571428571,0.4320750963535029,0.3662830398832607,1.0499999999999998,0.4928571428571429,1.0751371051748408,1.0393363128671862,8.816566666666667,8.105471428571429,1.728372734362843,1.288554852443272,3.710700000000001,2.7054428571428564,1.0801196366581185,1.009908548305679,4,4.0,0.28,5.142857142857142
Co2W4C,3,1.1300000000000001,1.2500000000000002,0.25922962793631443,0.202837021134844,0.6000000000000001,0.6728571428571429,1.070691489433623,0.8648786244195483,84.928,123.60528571428571,72.51715350637163,71.04442966344428,171.829,103.33557142857143,0.7181131950373852,0.4691606525521841,6.333333333333333,6.571428571428571,2.0548046676563256,1.6781914463529615,5,2.8571428571428568,1.045978165699395,0.9189639831203728,2.263333333333333,2.25,0.28193773938387334,0.24266378857529253,0.6699999999999999,0.9842857142857143,1.09066884624283,0.9435554256906213,9.001766666666667,8.354042857142858,1.5970393155948155,1.1864977079709884,3.396300000000001,2.8851,1.083421725379971,1.0041251869666756,4,4.285714285714286,0.29411764705882354,7.7142857142857135
Hf3Zn3C,3,1.22,1.3485714285714285,0.331762967593833,0.25908788202508604,0.79,0.5585714285714286,1.059280905349031,0.9162789359429077,85.29366666666667,106.23157142857143,69.40811648183198,64.97022421706983,166.479,74.77985714285714,0.7434689972841946,0.6546229914217953,6.666666666666666,7.428571428571429,3.7712361663282534,3.958973274443148,8,4.571428571428571,0.9502705392332347,0.7902679680745903,1.8333333333333333,1.6285714285714286,0.5265189666310437,0.4095791767666128,1.2499999999999998,0.34285714285714286,1.0584952131933891,1.0641558881033304,9.159866666666666,8.559742857142856,1.818228779762205,1.6216800185144356,4.435200000000001,2.4174714285714285,1.078455501870427,1.0358594663861762,4,5.142857142857142,0.3829787234042553,3.4285714285714284
Nb3Co3C,3,1.15,1.2585714285714287,0.27856776554368234,0.21616320365003125,0.6599999999999999,0.5028571428571428,1.0676052379800902,0.9269880510874202,54.61666666666667,66.7897142857143,33.16597962102465,27.339329481349683,80.89500000000001,38.101,0.8810477615867288,0.7701713395362104,6.0,6.571428571428571,2.160246899469287,2.1285234893930487,5,3.2857142857142856,1.0366279688586069,0.8905212694645385,2.01,1.8557142857142859,0.39858081572833703,0.311670941074403,0.9499999999999997,0.4414285714285714,1.0793614695881448,1.0497117320414744,8.6334,7.882857142857143,1.9131526877556502,1.4734298944563164,4.501400000000001,1.768957142857143,1.0747440873499936,1.055346110431873,3,4.714285714285714,0.7173913043478262,5.142857142857143
Co2Mo4C,3,1.1266666666666667,1.2442857142857144,0.2561683474245447,0.19948914348241345,0.5900000000000001,0.6671428571428571,1.0711722294900472,0.8666952062004614,55.63466666666667,73.38814285714287,34.35130179322013,29.816129179779626,83.949,53.118428571428566,0.8751799539181632,0.6433382729925633,6.333333333333333,6.571428571428571,2.0548046676563256,1.6781914463529615,5,2.8571428571428568,1.045978165699395,0.9189639831203728,2.1966666666666668,2.1357142857142857,0.27475241379993165,0.20865947261076856,0.6699999999999999,0.87,1.0908245525795803,0.9657031619607714,8.744566666666667,7.913128571428571,1.8077902059942936,1.4091538805906452,4.167900000000001,2.4441857142857137,1.0779321931877528,1.024194076426999,3,4.857142857142858,0.7391304347826088,6.571428571428571
Ni3Mo3C,3,1.1266666666666667,1.2285714285714286,0.2561683474245447,0.19401241281559956,0.5900000000000001,0.47285714285714286,1.0711722294900472,0.9317378725283259,55.55466666666667,67.99571428571429,34.34380586882525,28.635426459017435,83.949,39.409857142857135,0.874939243559389,0.7648401392911386,6.666666666666667,7.428571428571429,2.494438257849294,2.3211538298959886,6,3.7142857142857144,1.0296530140645737,0.8818631313415198,2.2066666666666666,2.1085714285714285,0.26335442953471566,0.21417139807897326,0.6399999999999999,0.5614285714285715,1.0915396271876356,1.0320768514143348,8.664166666666667,7.922414285714286,1.84929588462444,1.3860460046256677,4.167900000000001,1.6655857142857142,1.0766747356671327,1.0564523165307278,3,5.571428571428571,0.75,5.142857142857142
Nb4Ni2C,3,1.15,1.2842857142857143,0.27856776554368234,0.22417194566780604,0.6599999999999999,0.7071428571428571,1.0676052379800902,0.8540686295577831,54.53666666666667,71.57442857142857,33.15575954323606,28.53521179604066,80.89500000000001,51.373285714285714,0.88083827514436,0.6510457678798336,6.333333333333333,6.285714285714286,2.6246692913372702,2.3733211036908783,6,2.2857142857142856,1.0171643509248343,0.9347698978582794,2.02,1.8242857142857143,0.39555867664186894,0.3257017541448943,0.9499999999999997,0.55,1.0797607794526192,1.0289231165106212,8.553,7.653642857142856,1.9478366067683062,1.521776129449817,4.501400000000001,2.2536142857142853,1.0735611449272486,1.0307686802273215,3,4.571428571428571,0.7272727272727274,4.571428571428571
Ni2Mo4C,3,1.1266666666666667,1.2442857142857144,0.2561683474245447,0.19948914348241345,0.5900000000000001,0.6671428571428571,1.0711722294900472,0.8666952062004614,55.55466666666667,73.31957142857144,34.34380586882525,29.8495516542407,83.949,53.118428571428566,0.874939243559389,0.6425616890539658,6.666666666666667,6.857142857142857,2.494438257849294,2.0995626366712954,6,2.8571428571428568,1.0296530140645737,0.9184277849930976,2.2066666666666666,2.1442857142857146,0.26335442953471566,0.1983400501920983,0.6399999999999999,0.87,1.0915396271876356,0.9673366992218599,8.664166666666667,7.844214285714285,1.84929588462444,1.414926090375215,4.167900000000001,2.4441857142857137,1.0766747356671327,1.0220528073955792,3,5.142857142857142,0.7500000000000001,6.2857142857142865
Zr3Zn3C,3,1.2333333333333334,1.3657142857142859,0.34567164895155766,0.2734361843991675,0.8300000000000001,0.5757142857142857,1.0569698651689747,0.9135048244585993,56.205000000000005,68.83185714285715,32.98292801839562,26.100300887310926,79.21300000000001,37.38014285714286,0.8878843547093083,0.7791735342145394,6.666666666666666,7.428571428571429,3.7712361663282534,3.958973274443148,8,4.571428571428571,0.9502705392332347,0.7902679680745903,1.8433333333333333,1.6414285714285715,0.5164838386199083,0.3994077247778826,1.2199999999999998,0.34285714285714286,1.0605304404690115,1.0641634642491422,9.096133333333334,8.4778,1.9004432892237426,1.7097023450213282,4.626400000000001,2.4174714285714285,1.0761781044708265,1.0354028695747794,3,5.142857142857142,0.6923076923076923,3.4285714285714284
Tb3(SiC)2,3,1.24,1.3171428571428572,0.4152910625894406,0.42840949321595456,1.01,0.5428571428571428,1.042536758020291,0.9632402129599072,66.34066666666666,79.56700000000001,65.79511375136877,68.99408824157122,146.91400000000002,64.679,0.62542758787024,0.5000270638480304,6.333333333333333,7.0,3.299831645537222,3.4641016151377544,7,3.5714285714285716,0.9724809323379562,0.85802817167652,1.85,1.7428571428571429,0.5930148958219065,0.6085278321071103,1.4499999999999997,0.257142857142857,1.0450769102093953,1.0815937425452473,8.425266666666666,8.059342857142857,2.211587982021566,2.235126658512183,5.3965000000000005,0.8881714285714288,1.0641250357399128,1.0886970569529193,4,0,0.0,0
Cr22WC6,3,1.1300000000000001,1.1548275862068964,0.25922962793631443,0.19775674171611343,0.6000000000000001,0.9010344827586207,1.070691489433623,0.5658354392215222,82.61566666666666,48.269586206896555,73.41423249994212,30.27058607194648,171.829,36.960206896551725,0.6959046308240929,0.5843104684528467,5.333333333333333,5.586206896551724,0.9428090415820634,0.8101613878945332,2,4.344827586206896,1.0821955300387673,0.5718327393983103,2.19,1.8682758620689652,0.38270963754087334,0.3706757014214134,0.8899999999999999,1.1779310344827587,1.0826969821548862,0.7594502838595059,8.630266666666667,7.734096551724138,1.912926739028155,1.8120181868012406,4.493800000000001,4.86203448275862,1.0747465947505708,0.7509800829494615,4,3.9310344827586206,0.6477272727272727,4.206896551724138
Cr3(W10C3)2,3,1.1300000000000001,1.2334482758620693,0.25922962793631443,0.23942857061775616,0.6000000000000001,0.8155172413793105,1.070691489433623,0.7049852450667715,82.61566666666666,134.65013793103446,73.41423249994212,74.07594403915026,171.829,124.30117241379311,0.6959046308240929,0.2589824844205194,5.333333333333333,5.586206896551724,0.9428090415820634,0.8101613878945332,2,3.517241379310345,1.0821955300387673,0.749330948168636,2.19,2.326896551724138,0.38270963754087334,0.23887817481281645,0.8899999999999999,1.455862068965517,1.0826969821548862,0.7788350978944732,8.630266666666667,8.453148275862068,1.912926739028155,1.4710641919983598,4.493800000000001,4.72346551724138,1.0747465947505708,0.8462302802579733,4,3.2758620689655173,0.2149321266968326,8.793103448275863
Cr21(MoC3)2,3,1.1266666666666667,1.1582758620689655,0.2561683474245447,0.20022520020384704,0.5900000000000001,0.8113793103448276,1.0711722294900472,0.6690847756334893,53.32233333333333,46.75524137931034,34.284865663373324,20.895443295798795,83.949,35.16724137931035,0.8662435687434502,0.6070901268447036,5.333333333333333,5.586206896551724,0.9428090415820634,0.8101613878945332,2,3.931034482758621,1.0821955300387673,0.6711537920120574,2.1233333333333335,1.8786206896551723,0.3642648609032841,0.36514261869265724,0.8899999999999999,1.053103448275862,1.083657704328263,0.8433342967560125,8.373066666666666,7.718727586206896,2.045912989895275,1.81071969267634,4.493800000000001,4.410748275862069,1.070060892247868,0.8248603850561631,3,3.9655172413793105,0.7098765432098766,4.310344827586207
Cr22MoC6,3,1.1266666666666667,1.1544827586206896,0.2561683474245447,0.19738962357692028,0.5900000000000001,0.9013793103448275,1.0711722294900472,0.5650486680321369,53.32233333333333,45.23924137931034,34.284865663373324,18.75584949795695,83.949,36.960206896551725,0.8662435687434502,0.4701854553324863,5.333333333333333,5.586206896551724,0.9428090415820634,0.8101613878945332,2,4.344827586206896,1.0821955300387673,0.5718327393983103,2.1233333333333335,1.8613793103448275,0.3642648609032841,0.3632489802338111,0.8899999999999999,1.1848275862068964,1.083657704328263,0.7504989119896281,8.373066666666666,7.707489655172413,2.045912989895275,1.8155768252854727,4.493800000000001,4.888641379310345,1.070060892247868,0.7418366044976106,3,3.9655172413793105,0.7098765432098766,4.137931034482759
C(N2O)2,3,0.71,0.6985714285714285,0.045460605656619524,0.03398679215248662,0.10999999999999999,0.29,1.0965743375407262,0.9638472335412841,14.005666666666666,14.291,1.6280944553543437,1.2736646789032484,3.9880000000000013,6.288142857142857,1.0918324539281623,0.9437724933923107,5.0,5.142857142857142,0.816496580927726,0.6388765649999398,2,2.2857142857142856,1.0851886129676505,0.9368883075390159,3.0100000000000002,3.084285714285714,0.36395970472933775,0.2793797795555179,0.8900000000000001,1.3728571428571428,1.091238217448725,0.9400643709755336,13.137500000000001,13.8047,1.3790513357618948,1.1130208520701024,3.2737999999999996,6.696585714285714,1.0929941980387783,0.9131197199359871,0,0,0.0,0
Nd15(B3C10)2,3,1.1400000000000001,1.1629268292682928,0.4814561246884289,0.4994887332523568,1.05,0.5443902439024391,1.0150270967765582,0.9202522183897366,55.688,60.212585365853656,62.619050280246185,63.82619202252607,133.43099999999998,51.18936585365853,0.49325420007835036,0.43794026966579575,4.333333333333333,4.585365853658537,1.247219128924647,1.125656659435544,3,1.75609756097561,1.0579054247036734,0.9408478524801335,1.91,1.9595121951219512,0.5829236656715868,0.6455549747783182,1.41,0.9453658536585365,1.049235968239013,0.904452959445845,8.3611,8.72851219512195,2.341851508244421,2.628402046518752,5.7353000000000005,4.27848780487805,1.0587367772342895,0.9046280086092308,4,0,0.0,0
Ir3(CO)8,3,0.9299999999999999,0.8168421052631579,0.3073543015262137,0.24054877241706588,0.7000000000000001,0.10947368421052628,1.0465834846293196,1.0847997171797283,73.40899999999999,42.14373684210527,84.02571703155331,65.00938624443486,180.20600000000002,25.29278947368421,0.46786976349882237,0.7839333979283825,6.333333333333333,5.631578947368421,2.0548046676563256,1.723232162499463,5,1.1052631578947367,1.045978165699395,1.0680737616087577,2.73,2.869473684210526,0.5219833969262495,0.5007938296682528,1.2399999999999998,1.1010526315789473,1.0807324424008506,0.9685239938329188,11.2818,11.890957894736843,1.8988644834918225,1.665352549467115,4.6511,4.318094736842105,1.084359520821013,0.9717183356444437,4,1.105263157894737,0.14093959731543626,1.4210526315789473
Tm4B3C4,3,1.1166666666666667,1.1427272727272726,0.44850368510811095,0.45966570677338014,0.98,0.41000000000000003,1.0228638650594954,0.9913179429530505,63.91866666666667,68.74663636363636,74.25867031906479,75.73600977711116,158.123,58.48209090909091,0.4472903982306464,0.41071716138571523,7.333333333333333,7.727272727272727,5.436502143433364,5.511820505899679,12,4.636363636363637,0.8427803021302684,0.7979793213704516,1.9466666666666668,1.9381818181818182,0.5348104544810452,0.557817470664475,1.2999999999999998,0.47272727272727266,1.0591854007693118,1.0510947390791112,8.580866666666667,8.60658181818182,2.081898838934197,2.1726470197426675,5.0760000000000005,1.8458181818181818,1.069231925207666,1.055345314213314,4,0,0.0,0
Gd4B3C4,3,1.1333333333333333,1.160909090909091,0.4720404879056692,0.48368762544462973,1.03,0.4281818181818182,1.0172720261687684,0.9848629225769043,60.024,64.49790909090909,68.75090936125864,70.11559066603006,146.439,54.233363636363634,0.4678117139520751,0.4301069617472253,5.666666666666667,5.909090909090908,3.0912061651652345,3.1175323999058633,7,2.8181818181818183,0.9586918593253719,0.9175931327199458,1.9300000000000002,1.92,0.5565968020030297,0.5803133949545162,1.3499999999999999,0.4909090909090909,1.0548815934737477,1.0471678459746576,8.569466666666667,8.594145454545455,2.0950428195040685,2.1865302394281874,5.110200000000001,1.8582545454545456,1.068754336484213,1.0549273756077284,4,0.36363636363636365,0.06153846153846155,9.818181818181818
Lu4B3C4,3,1.1099999999999999,1.1354545454545453,0.43908996800200295,0.4500578475215186,0.96,0.4027272727272728,1.0250907368934556,0.9939015640383074,65.92966666666668,70.94045454545454,77.10259418607278,78.63810376466665,164.156,60.675909090909094,0.43744875560776414,0.40143802448233584,8.0,8.454545454545455,6.377042156569663,6.471807902020977,14,5.363636363636363,0.8028187820379638,0.7577289049399469,1.9533333333333336,1.9454545454545455,0.5261389761481486,0.5488560605537771,1.2799999999999998,0.4654545454545454,1.0608105016250333,1.0525640067676283,8.328066666666668,8.3308,2.381978707340228,2.4878776014908777,5.8344000000000005,2.1216,1.0569073184991165,1.0442699942324174,4,0.36363636363636365,0.04301075268817205,9.818181818181818
Ce4C4Br3,3,1.2366666666666668,1.2481818181818183,0.44191502451137465,0.45983827555937695,1.06,0.3854545454545455,1.0359680038516865,1.0141973106922035,77.34366666666666,77.11090909090909,52.329973796625936,54.65092750349015,128.10500000000002,46.583636363636366,0.8249801568547612,0.7935467163062555,5.0,4.818181818181818,1.4142135623730951,1.33608531424537,3,0.45454545454545436,1.0606018056124555,1.089955870082973,2.21,2.1418181818181816,0.7887120302535435,0.7891977305157685,1.8399999999999999,0.5199999999999999,1.027935659747897,1.0458481592439546,9.537600000000001,9.330672727272729,2.836663705834726,2.874778054070486,6.2751,2.0805818181818183,1.0501040178472043,1.0595479959119758,4,3.090909090909091,0.4096385542168675,6.545454545454546
KBaC20,3,1.7366666666666666,0.9018181818181819,0.6847546194724713,0.4171182126277695,1.5,0.6013636363636363,1.0093500471865882,0.6867264216077327,62.812,18.93840909090909,53.837968702394406,26.442087231359526,125.316,9.14190909090909,0.7323642895874485,0.9053547030617026,2.333333333333333,3.7727272727272725,1.247219128924647,0.7343406555183414,3,3.590909090909091,0.9556998911125343,0.17849813629020733,1.42,2.395909090909091,0.7995415352979898,0.4873924971529534,1.73,2.2809090909090908,0.9514773293744694,0.16558943668917456,6.937566666666667,10.670836363636365,3.0772474554741653,1.8686668046656967,6.919600000000001,10.039331818181818,1.0059994329995225,0.19816693756519904,4,0,0.0,0
CuCO3,3,0.9033333333333333,0.806,0.2701028610651052,0.2407986710926786,0.62,0.242,1.0558084731373072,1.0296815660609198,30.518666666666668,24.7108,23.410533189618345,19.478932500524767,51.535,10.307,0.8247529790793998,0.9358792047049704,7.0,6.6,2.943920288775949,2.33238075793812,7,2.8,1.012494711026758,0.9526070436667045,2.63,2.954,0.6312421616675068,0.6297173969329417,1.54,1.6840000000000002,1.0698315833777627,0.8175605303033991,10.868266666666667,11.968200000000001,2.421198026230449,2.309134022961855,5.8917,6.625579999999999,1.0730228758489284,0.8392044154703412,2,2.0,0.30303030303030304,0.0
LiMg6C,3,1.2966666666666666,1.48625,0.37383894333730877,0.27198058294665084,0.8300000000000001,1.1037500000000002,1.0532177315650273,0.612946273701064,14.419,20.597749999999998,7.290449094534575,6.545048810933346,17.364,17.361124999999998,0.9732862006478353,0.4324232501207579,2.333333333333333,2.125,1.247219128924647,0.7806247497997998,3,1.375,0.9556998911125343,0.7529746827658885,1.6133333333333333,1.42375,0.6758862494697033,0.4391735847019945,1.5699999999999998,0.8600000000000001,1.014729811128893,0.8021052121087529,8.0994,7.81615,2.4171828189030307,1.4963883620237097,5.868600000000001,5.0606875,1.0543342997240164,0.7472430924254874,1,0,0.0,0
Mg6NiC,3,1.2066666666666666,1.4525000000000001,0.3402286812653448,0.2822565322539055,0.8300000000000001,1.1037500000000002,1.0572794464033026,0.5774605985745691,31.669666666666668,27.066749999999995,19.7565350763291,12.612785554250099,46.682,16.727375,0.907754399011081,0.7804862862163437,5.333333333333333,3.25,3.39934634239519,2.6339134382131846,8,1.0,0.9002560512685369,1.0123308391031736,1.9233333333333333,1.54,0.5063156678946006,0.4293017586733135,1.2399999999999998,0.74375,1.063462235118748,0.9017557775174412,8.848766666666666,8.0971625,1.7052135747628672,1.1955554336139127,3.6205000000000007,4.779675,1.0807349203591805,0.8005826167565286,2,1.0,0.3076923076923077,0.5
Mg6CdC,3,1.2866666666666666,1.4825000000000002,0.36808815369268394,0.27169606180436257,0.8300000000000001,1.1037500000000002,1.0540528422471642,0.6092716215880132,49.57566666666667,33.7815,44.7138676872797,29.99036773282382,100.4,16.727375,0.7108292082962124,0.8361353386807648,6.0,3.5,4.320493798938574,3.278719262151,10,1.0,0.8486855577264172,1.0042424730540764,1.85,1.5125000000000002,0.5187163643713841,0.41139245253164275,1.2399999999999998,0.77125,1.0601826431576975,0.8833317330645434,9.3001,8.266412500000001,1.4912622103439759,1.214518227979206,3.6141000000000005,4.610425,1.085882210838037,0.8264536994401885,3,1.25,0.35714285714285715,0.0
TbCoC2,3,1.2666666666666666,1.1425,0.41249915824829936,0.4169757187175292,1.01,0.1325,1.0444614985164513,1.088387132936923,76.62299999999999,60.47,61.267897651761054,59.98395359594098,146.91400000000002,33.725750000000005,0.7583558500622248,0.849362896887315,7.999999999999999,7.0,2.943920288775949,3.082207001484488,7,0.75,1.024010220294295,1.0897973126663918,1.8433333333333333,2.02,0.5925275427259805,0.5974529270160117,1.4499999999999997,0.9999999999999999,1.0449671637925069,0.9011791385142072,8.335033333333334,9.06635,2.2263816329541433,2.3069576464469392,5.3965000000000005,4.1642,1.0632707449549883,0.9221857792329626,4,1.75,0.25,1.5
CaMg6C,3,1.4466666666666665,1.5425000000000002,0.5017524843541441,0.31609927238132013,1.2,1.1037500000000002,1.0332013025761428,0.6613548550913266,25.464666666666666,24.739874999999998,11.487609044337972,7.057062374626925,28.067000000000004,16.727375,0.9936556345281569,0.7184751377603107,2.6666666666666665,2.25,0.9428090415820634,0.6614378277661477,2,1.25,1.0397207708399179,0.8486855577264172,1.62,1.42625,0.6696765388354788,0.4366903221964049,1.5499999999999998,0.8575,1.0170932495104554,0.8049826448107487,8.3399,7.9063375,2.1577881221287694,1.3633797920402628,5.147100000000001,4.9705,1.0659211272078637,0.7660095069131936,2,0,0.0,0
HoCoC2,3,1.2633333333333332,1.1400000000000001,0.4083571421630281,0.41315856520227195,1.0,0.13,1.045212359934434,1.0887024134616357,78.62466666666666,61.97125,63.9628873766308,62.453559395662154,152.919,35.227000000000004,0.7483000411659452,0.8388080687342049,8.666666666666666,7.5,3.681787005729087,3.774917217635375,9,1.25,1.0017680654251162,1.0760342091133341,1.8866666666666667,2.0524999999999998,0.5389083616183944,0.548013457863947,1.3199999999999998,0.9674999999999999,1.057018161704532,0.9177103995386557,8.3876,9.105775000000001,2.16852315797334,2.252597502190527,5.238800000000001,4.1247750000000005,1.0656324093694631,0.9260336591692919,4,1.75,0.23333333333333334,1.5
Mg6GaC,3,1.1966666666666665,1.4487500000000002,0.33924753335711805,0.28510688785085503,0.8300000000000001,1.1037500000000002,1.0571625127846487,0.5731562100148184,35.346333333333334,28.4455,24.82071738599744,16.112057744124428,57.712,16.727375,0.8600354181374583,0.8028509423064205,3.0,2.375,0.816496580927726,0.6959705453537527,2,1.125,1.0608569471580214,0.9097077103274986,1.8900000000000001,1.5274999999999999,0.5093787065304817,0.41969482960837146,1.2399999999999998,0.7562500000000001,1.062403367195364,0.8936956900393397,8.301933333333334,7.8921,2.1972740541154376,1.3824915885820068,5.261000000000001,4.9847375000000005,1.0643187277417188,0.7631607446355736,2,1.25,0.3448275862068966,0.0
Mg6ZnC,3,1.2333333333333334,1.4625000000000001,0.34567164895155766,0.27625848403261755,0.8300000000000001,1.1037500000000002,1.0569698651689747,0.5885663742707474,33.898666666666664,27.902624999999997,22.819456177179642,14.725635877080993,53.369,16.727375,0.8783864985160541,0.7950245706617074,6.0,3.5,4.320493798938574,3.278719262151,10,1.0,0.8486855577264172,1.0042424730540764,1.8366666666666664,1.5074999999999998,0.5231528351150253,0.4094432195066856,1.2399999999999998,0.7762500000000001,1.059186612150473,0.8796985016168564,9.433566666666668,8.3164625,1.4757127099209464,1.2511598748136668,3.6141000000000005,4.5603750000000005,1.0863268085101012,0.8333730317699286,2,1.25,0.35714285714285715,0.0
Mg6WC,3,1.2466666666666666,1.4675000000000002,0.34988887124660345,0.2741691995830312,0.8300000000000001,1.1037500000000002,1.0565065600920744,0.593924677215475,73.38533333333332,42.710125,78.26434117925112,53.493655758037086,171.829,21.478625,0.5524942091347806,0.8145743706563583,4.0,2.75,1.632993161855452,1.3919410907075054,4,1.0,1.0114042647073518,0.9949236325717752,2.0733333333333333,1.59625,0.5453031776503374,0.49806971148625356,1.2399999999999998,0.6875,1.0613366211301867,0.9324454035260406,8.9235,8.1251875,1.6547577647498746,1.1871037996290597,3.6141000000000005,4.751650000000001,1.0820285336426314,0.805149976010637,4,0.5,0.1111111111111111,1.5
BaMg6C,3,1.5133333333333332,1.5675000000000001,0.574823644452994,0.3544978843378335,1.4,1.1037500000000002,1.0213162428906308,0.6794153350011434,57.881,36.896,56.40056616737105,38.17205894368288,125.316,16.727375,0.6455592695462655,0.8346463973056832,2.6666666666666665,2.25,0.9428090415820634,0.6614378277661477,2,1.25,1.0397207708399179,0.8486855577264172,1.5833333333333335,1.4125,0.7047142841054252,0.4513798289689072,1.6599999999999997,0.8712500000000001,1.002974403485357,0.7886110712011514,8.0394,7.79365,2.484933958881,1.533565169792272,6.0486,5.0831875,1.050868553588475,0.7422804840248026,4,0,0.0,0
