formula,pressure,nelements,radius_mean,radius_mean_wtd,radius_std,radius_std_wtd,radius_range,radius_range_wtd,radius_entropy,radius_entropy_wtd,mass_mean,mass_mean_wtd,mass_std,mass_std_wtd,mass_range,mass_range_wtd,mass_entropy,mass_entropy_wtd,valence_mean,valence_mean_wtd,valence_std,valence_std_wtd,valence_range,valence_range_wtd,valence_entropy,valence_entropy_wtd,electronnegativity_mean,electronnegativity_mean_wtd,electronnegativity_std,electronnegativity_std_wtd,electronnegativity_range,electronnegativity_range_wtd,electronnegativity_entropy,electronnegativity_entropy_wtd,firstionization_mean,firstionization_mean_wtd,firstionization_std,firstionization_std_wtd,firstionization_range,firstionization_range_wtd,firstionization_entropy,firstionization_entropy_wtd,shell_range,d_mean,d_ratio,d_unfill,Tc
Tl0.8Bi0.2Ba2Ca2Cu3O9,0,6,1.555,1.160588235,0.491282336,0.589580814,1.51,0.331176471,1.735915839,1.584365088,111.7188333,52.63184706,76.72187638,54.45368269,192.981,13.69752941,1.531236877,1.655798591,4.833333333,5.788235294,3.131382371,2.926930203,9,3.117647059,1.600295141,1.093295195,1.811666667,2.478823529,0.841395996,1.067558415,2.55,1.797411765,1.689813832,0.927056693,7.6772,10.27856353,2.781984042,3.610971688,8.4064,7.123869412,1.733899193,1.01093635,4,2.352941176,0.326797386,0,116
Ba2Ca3Cu4O10.35,0,4,1.52,1.147338501,0.596280136,0.58625505,1.51,0.12873385,1.301941416,1.372383125,64.2375,42.10137726,45.42352778,37.3816243,121.328,7.980361757,1.143042857,1.336195665,5.25,6,3.699662147,3.049971407,9,3.002583979,1.144522745,0.971547461,1.8075,2.479793282,1.020719722,1.078604687,2.55,1.748010336,1.236077328,0.808806734,8.16735,10.36774858,3.273396997,3.556307002,8.4064,6.745422997,1.31218081,0.908515481,4,2.067183463,0.344530577,0,116
Bi0.8Nd0.1Tb0.1Pb1Sr2Ca2Cu3O10,0,8,1.62,1.159473684,0.437035468,0.578899807,1.49,0.338,2.037322966,1.734051518,115.82375,53.19603684,69.752988,57.10133111,192.981,10.14609474,1.87549959,1.859646009,5.875,5.826315789,3.295356582,2.769446478,9,3.126315789,1.922067488,1.246801447,1.735,2.535263158,0.812649986,1.020617813,2.49,1.804736842,1.977267466,1.041193952,7.4054625,10.38739263,2.480503674,3.457457613,8.0931,7.138342105,2.031152882,1.1055616,4,2.526315789,0.311890838,0,115.25
Tl0.5Ba2Ca1.5Be1.5Cu4.5O9.887,0,6,1.481666667,1.111048424,0.518633354,0.533618414,1.51,0.285383416,1.726374475,1.619580533,78.39083333,44.98514673,70.40585139,45.73222356,195.371,13.69935134,1.392683815,1.526083684,4.333333333,6.050284105,3.299831646,3.146973186,9,2.907527531,1.543399432,1.065971009,1.736666667,2.464236939,0.839536909,1.017137504,2.55,1.669496656,1.685804941,0.998930082,8.016716667,10.36065292,2.837231677,3.377639285,8.4064,6.616787585,1.734054691,1.11275651,4,2.51420526,0.377866114,0,115
Tl0.5Ba2Ca0.3Be1.7Cu3.5O7.685,0,6,1.481666667,1.097870577,0.518633354,0.52348023,1.51,0.285693338,1.726374475,1.564204089,78.39083333,47.78786197,70.40585139,50.18580908,195.371,16.7440612,1.392683815,1.442377766,4.333333333,6,3.299831646,3.153697528,9,2.901498247,1.543399432,1.067609091,1.736666667,2.463844437,0.839536909,1.001964668,2.55,1.666330889,1.685804941,1.007637938,8.016716667,10.38301234,2.837231677,3.341509327,8.4064,6.555380204,1.734054691,1.110056724,4,2.550207204,0.376967298,0,115
Pb0.5Sr2Ca1Cu2.5O6.8,0,5,1.562,1.158828125,0.53678301,0.594659331,1.49,0.282265625,1.542914532,1.486625299,82.8886,45.82626563,66.56847986,42.74005351,191.201,10.55953125,1.314173656,1.516767312,5,5.9609375,3.346640106,2.964377948,9,3.03125,1.401068986,1.048013565,1.924,2.516171875,0.92370125,1.044875233,2.49,1.749375,1.495477458,0.909404555,8.11386,10.40081484,2.856110054,3.484282783,7.9232,6.944900781,1.553715054,0.984138963,4,2.34375,0.339750849,0,115
Tl1Ba1Ca1Cu2O5.5,0,5,1.556,1.145714286,0.53816726,0.566480962,1.51,0.183809524,1.542469864,1.572583484,92.2666,56.84519048,69.23264612,59.99359434,188.384,15.64809524,1.323285173,1.497987594,4.8,5.904761905,3.42928564,2.942379373,9,2.952380952,1.378227563,1.07139069,1.77,2.498095238,0.916034934,1.032623192,2.55,1.717142857,1.485800565,0.926843807,7.75552,10.26528095,3.041466442,3.582753494,8.4064,6.636938095,1.541020138,1.003307573,4,2.857142857,0.348837209,0,114
Hg0.8Mn0.2Ba2Ca1Cu2O6.2,0,6,1.486666667,1.187704918,0.500055552,0.602038595,1.51,0.335409836,1.731191837,1.579692451,85.413,58.39978689,63.56264844,57.38211916,184.591,21.612,1.52578033,1.511429307,6.666666667,6.245901639,3.901566637,3.217043433,10,2.93442623,1.605373345,1.293399802,1.796666667,2.444098361,0.843616553,1.07027249,2.55,1.722786885,1.688321633,0.988765811,8.423483333,10.34905082,2.833086337,3.534919114,8.4064,6.798804918,1.737919722,1.110620629,4,2.37704918,0.33180778,0.333333333,114
Tl2Ba2Ca2Cu3O9.83,0,5,1.556,1.168762613,0.53816726,0.584580325,1.51,0.163983006,1.542469864,1.581379274,92.2666,59.02730589,69.23264612,62.47559485,188.384,17.45140733,1.323285173,1.482035433,4.8,5.628252788,3.42928564,2.863487892,9,2.919808816,1.378227563,1.099381525,1.77,2.471332979,0.916034934,1.055630367,2.55,1.701285183,1.485800565,0.934828347,7.75552,10.19178561,3.041466442,3.642687507,8.4064,6.555630536,1.541020138,1.015512323,4,2.655337228,0.324717496,0,114
Tl0.5Pb0.5Sr2Ca2Cu3O9,0,6,1.585,1.161470588,0.492705118,0.588388289,1.49,0.299411765,1.736611142,1.606881975,103.1376667,46.81273529,75.78209285,47.33037422,191.201,6.498941176,1.514507929,1.745035119,4.666666667,5.794117647,3.144660377,2.918293334,9,3.088235294,1.59145423,1.098942488,1.873333333,2.502058824,0.850797012,1.049901338,2.49,1.773529412,1.692324126,0.95709864,7.779583333,10.36004412,2.712288391,3.50891162,7.9232,7.029929412,1.738414041,1.033070141,4,2.352941176,0.326530612,0,113.5
Tl0.25Li0.25Ba2Ca2Cu2.5Si1O7.853,0,7,1.495714286,1.175675267,0.474036079,0.58650022,1.51,0.302969785,1.891892548,1.665653123,70.90857143,45.43191491,67.79406441,44.61664747,197.442,17.21559011,1.520140618,1.578742468,4.142857143,5.526903425,3.181579636,2.92305254,10,2.956412036,1.686571421,1.177513893,1.675714286,2.402972308,0.825865038,1.080412436,2.55,1.68859648,1.835799855,1.031491717,7.474428571,10.08865289,2.710933087,3.588824876,8.4064,6.660885277,1.887986351,1.135314823,4,1.734687441,0.293746929,0,113
Tl1.62Ba2Ca2.3Cu3O9.92,0,5,1.556,1.168375796,0.53816726,0.58933823,1.51,0.20133758,1.542469864,1.570819469,92.2666,55.58821338,69.23264612,58.97210204,188.384,12.68158493,1.323285173,1.52502329,4.8,5.625265393,3.42928564,2.875092297,9,2.946921444,1.378227563,1.088510387,1.77,2.46970276,0.916034934,1.066816263,2.55,1.716815287,1.485800565,0.920273699,7.75552,10.22557304,3.041466442,3.639451763,8.4064,6.645237155,1.541020138,1.005011378,4,2.452229299,0.318928621,0,113
Bi1.7Pb0.3Sr2Ca2Cu3F0.5O9.5,0,7,1.44,1.151052632,0.540581697,0.568880662,1.49,0.311052632,1.869549047,1.704304057,91.77442857,53.94471053,77.07617459,58.54638194,192.981,18.19826316,1.600009682,1.677769205,5.285714286,5.852631579,2.913725436,2.733682387,9,2.936842105,1.797033275,1.296554794,2.231428571,2.547526316,1.058360303,1.031907629,3.03,1.683210526,1.832454366,1.155978862,9.325385714,10.49943579,4.103215462,3.587173009,11.7279,6.691944211,1.858494392,1.224979548,4,2.631578947,0.314070352,0,113
Hg0.8Cr0.2Ba2Ca1Cu2O6.1,0,6,1.488333333,1.192231405,0.499246655,0.602613437,1.51,0.338016529,1.73145895,1.581451928,84.92266667,58.70157851,63.80672556,57.49304873,184.591,21.83923967,1.521555795,1.508152523,6.5,6.231404959,3.905124838,3.228899284,10,2.925619835,1.600242924,1.290607235,1.815,2.43768595,0.839240728,1.06942076,2.55,1.70677686,1.690559287,0.998996435,8.312233333,10.31100083,2.882433181,3.546948537,8.4064,6.753480165,1.734995759,1.114720028,4,2.396694215,0.334872979,0.333333333,112.5
Tl2Ba2Ca2Cu3O9.964,0,5,1.556,1.165167686,0.53816726,0.584068059,1.51,0.167487872,1.542469864,1.579919629,92.2666,58.72326703,69.23264612,62.35871793,188.384,17.32809534,1.323285173,1.482935675,4.8,5.630879561,3.42928564,2.853523125,9,2.941573508,1.378227563,1.095493956,1.77,2.4781776,0.916034934,1.055018826,2.55,1.713570977,1.485800565,0.928772816,7.75552,10.21599601,3.041466442,3.641123227,8.4064,6.605534086,1.541020138,1.009320533,4,2.636574562,0.323030804,0,112
Tl1.8Ba2Ca2.2Cu3O9.92,0,5,1.556,1.169196617,0.53816726,0.587488464,1.51,0.184312896,1.542469864,1.576829359,92.2666,57.08578647,69.23264612,60.58153917,188.384,14.7842389,1.323285173,1.507504945,4.8,5.619450317,3.42928564,2.868322674,9,2.934460888,1.378227563,1.094473968,1.77,2.469386892,0.916034934,1.062420272,2.55,1.709556025,1.485800565,0.927635119,7.75552,10.208137,3.041466442,3.641592737,8.4064,6.589225793,1.541020138,1.010715043,4,2.536997886,0.321027287,0,112
Tl2Ba2Ca1Cu2O7.833,0,5,1.556,1.175741927,0.53816726,0.595658027,1.51,0.215720353,1.542469864,1.553311523,92.2666,65.79317515,69.23264612,68.07612022,188.384,24.85592935,1.323285173,1.381463182,4.8,5.460662037,3.42928564,2.743996177,9,3.033641205,1.378227563,1.102587632,1.77,2.478630082,0.916034934,1.058444005,2.55,1.749175487,1.485800565,0.921017646,7.75552,10.17166974,3.041466442,3.705750715,8.4064,6.779301375,1.541020138,0.99657,4,2.696689813,0.310082327,0,112
Tl2Ba2Ca2Cu3O9.877,0,5,1.556,1.167495894,0.53816726,0.584402396,1.51,0.16521799,1.542469864,1.580870333,92.2666,58.92017392,69.23264612,62.43460568,188.384,17.40795677,1.323285173,1.482354135,4.8,5.629178365,3.42928564,2.859980916,9,2.927477883,1.378227563,1.098016435,1.77,2.473744769,0.916034934,1.055419988,2.55,1.70561424,1.485800565,0.932694924,7.75552,10.20031645,3.041466442,3.642154752,8.4064,6.57321469,1.541020138,1.013331616,4,2.648725963,0.324123893,0,111
Bi0.9Nd0.05Tb0.05Pb1Sr2Ca2Cu3O10,0,8,1.62,1.158157895,0.437035468,0.577723551,1.49,0.342684211,2.037322966,1.714034233,115.82375,53.49812368,69.752988,57.76650353,192.981,10.52567895,1.87549959,1.817729455,5.875,5.807894737,3.295356582,2.757275694,9,3.142105263,1.922067488,1.226001476,1.735,2.54,0.812649986,1.016115928,2.49,1.807631579,1.977267466,1.038427193,7.4054625,10.39576737,2.480503674,3.44797226,8.0931,7.152881579,2.031152882,1.09969861,4,2.578947368,0.31420327,0,111
Tl0.25Li0.25Ba2Ca2Cu3Si0.5O7.835,0,7,1.495714286,1.179734765,0.474036079,0.586853818,1.51,0.302563941,1.891892548,1.621849602,70.90857143,46.58504357,67.79406441,44.62570668,197.442,17.23515946,1.520140618,1.53447098,4.142857143,5.747395011,3.181579636,3.0622381,10,2.952952321,1.686571421,1.123380077,1.675714286,2.401793495,0.825865038,1.080460119,2.55,1.68660562,1.835799855,0.999712188,7.474428571,10.07121178,2.710933087,3.596884036,8.4064,6.652976855,1.887986351,1.102972425,4,2.052415535,0.335017009,0,111
Sr2Ca2Cu3F3.2O6.2,0,5,1.356,1.126585366,0.616785214,0.577357774,1.49,0.121707317,1.502959444,1.588809509,45.2482,36.95252439,27.20844938,25.93288849,71.621,7.917341463,1.426002492,1.51707058,5.6,6.134146341,3.382306905,2.94155341,9,2.024390244,1.420727204,1.324425063,2.254,2.662439024,1.247711505,1.169736849,3.03,1.184634146,1.45334954,1.252786085,10.11508,11.40125488,4.624559387,4.334094894,11.7279,4.453806098,1.508756051,1.327433015,3,1.829268293,0.298210736,0,111
Bi1.7Pb0.3Sr2Ca2Cu3F0.2O9.8,0,7,1.44,1.150105263,0.540581697,0.569647157,1.49,0.332842105,1.869549047,1.672446303,91.77442857,53.89735789,77.07617459,58.57583328,192.981,18.49823158,1.600009682,1.659896575,5.285714286,5.836842105,2.913725436,2.729895029,9,3.031578947,1.797033275,1.237798823,2.231428571,2.539,1.058360303,1.022221806,3.03,1.737526316,1.832454366,1.079313485,9.325385714,10.43936158,4.103215462,3.501561702,11.7279,6.906966842,1.858494392,1.147877813,4,2.631578947,0.31466331,0,111
B1Sr2Ca3Cu4O11,0,5,1.378,1.115238095,0.595294885,0.569164961,1.49,0.306190476,1.513733045,1.472497438,43.6108,35.06942857,28.93074814,25.28975703,76.809,11.58919048,1.377625307,1.408711261,4.8,5.857142857,3.42928564,2.996596709,9,3,1.378227563,1.051102014,1.866,2.494285714,0.905308787,1.044840254,2.49,1.711428571,1.496339707,0.925491217,8.29012,10.41581429,2.834761392,3.424904853,7.9232,6.738147619,1.555823249,1.021588791,3,1.904761905,0.325203252,0,110
Hg1Tl1Ba2Ca3Cu4O12,0,6,1.563333333,1.156086957,0.491550834,0.572976509,1.51,0.274782609,1.736159872,1.653007772,110.3205,54.17534783,74.99343927,57.58344727,188.384,6.713913043,1.535694327,1.761952771,6,6.130434783,4.123105626,3.124995274,10,3,1.555332544,1.233619781,1.808333333,2.490434783,0.840603289,1.042565724,2.55,1.724347826,1.689819101,0.98438363,8.202516667,10.41876087,2.950897355,3.490647715,8.4064,6.839521739,1.730900273,1.088289271,4,2.608695652,0.335195531,0,110
Tl2Ba2Ca1Cu1.98Fe0.02F0.1O7.95,0,7,1.391428571,1.168651163,0.542123564,0.594206449,1.51,0.346990033,1.866496975,1.579966207,76.59657143,65.08490565,64.3003761,67.83056797,188.384,27.08631894,1.621862214,1.400532726,5.571428571,5.471096346,3.155817433,2.721514222,9,3.158803987,1.780158216,1.14876837,2.094285714,2.495986711,1.091994991,1.061190819,3.09,1.814710963,1.815357391,0.968860046,9.157542857,10.24687674,4.242148887,3.737582897,12.2111,7.183112757,1.848398688,1.046203336,4,2.652491694,0.306275894,0.02,110
Tl2Ba2Ca1Cu2O7.876,0,5,1.556,1.174251143,0.53816726,0.595440616,1.51,0.217004571,1.542469864,1.552760249,92.2666,65.649242,69.23264612,68.0302033,188.384,24.78408174,1.323285173,1.381934206,4.8,5.462221027,3.42928564,2.740180447,9,3.042215649,1.378227563,1.100811399,1.77,2.481408981,0.916034934,1.058172591,2.55,1.75406292,1.485800565,0.918569219,7.75552,10.18163186,3.041466442,3.705013897,8.4064,6.799069347,1.541020138,0.994054449,4,2.688894864,0.30946339,0,110
Hg1Ba2Ca1Cu2O6.27,0,5,1.536,1.190562347,0.534288312,0.603895202,1.51,0.223308883,1.542443695,1.535511025,91.508,60.53200733,68.0099859,60.07487263,184.591,19.11784841,1.327462877,1.451440846,6.6,6.32599837,4.270831301,3.288566627,10,2.903015485,1.38381443,1.244105682,1.846,2.457114914,0.916200851,1.065186136,2.55,1.676348818,1.49091804,0.960648109,8.62138,10.41665746,3.065399694,3.513172494,8.4064,6.460659087,1.54798509,1.079319902,4,2.444987775,0.327439424,0,110
Tl2Ba2Ca2Cu3O9.841,0,5,1.556,1.16846558,0.53816726,0.584538854,1.51,0.164272597,1.542469864,1.581260457,92.2666,59.00218454,69.23264612,62.46600222,188.384,17.44121862,1.323285173,1.482110309,4.8,5.628469826,3.42928564,2.862665954,9,2.921607133,1.378227563,1.099061889,1.77,2.471898519,0.916034934,1.055581534,2.55,1.702300303,1.485800565,0.934328113,7.75552,10.193786,3.041466442,3.642564381,8.4064,6.55975384,1.541020138,1.015001072,4,2.653786954,0.324578373,0,110
Tl0.5Ba2Ca1Be2Cu4.5O9.948,0,6,1.481666667,1.088113094,0.518633354,0.515248444,1.51,0.286528975,1.726374475,1.613455354,78.39083333,44.11783397,70.40585139,46.02923262,195.371,13.43157209,1.392683815,1.508287003,4.333333333,6.050130339,3.299831646,3.142159084,9,2.916984159,1.543399432,1.062062733,1.736666667,2.481507921,0.839536909,1.000161192,2.55,1.674910768,1.685804941,0.999149785,8.016716667,10.4510607,2.837231677,3.312497796,8.4064,6.638197253,1.734054691,1.109887075,4,2.506516944,0.376823827,0,110
Hg0.7Bi0.3Sr2Ca2Cu3O8.15,0,6,1.535,1.179195046,0.483485608,0.585072277,1.49,0.304272446,1.736628222,1.599232625,102.8021667,48.26828793,75.36228972,47.48013257,192.981,7.922229102,1.515731181,1.724395367,6.333333333,6.179566563,3.944053189,3.186457965,10,2.93498452,1.59111082,1.244745707,1.885,2.454613003,0.82736026,1.049758673,2.49,1.698452012,1.698245473,1.002130386,8.479283333,10.35757554,2.756353368,3.427788288,7.9232,6.736955728,1.742034685,1.113643946,4,2.476780186,0.342465753,0,110
Hg0.5Pb0.5Ba2Ca4Cu5O12.5,0,6,1.571666667,1.165102041,0.494213741,0.576116919,1.51,0.304081633,1.735947192,1.542699523,110.79,47.20728571,75.58731885,47.17212387,191.201,8.874897959,1.53414638,1.701860834,6.166666667,6.12244898,4.017323598,3.133965689,10,2.979591837,1.576754378,1.153751996,1.926666667,2.467142857,0.855602452,1.052542112,2.55,1.714285714,1.692966385,0.960558472,8.4206,10.31271633,2.834100524,3.480560601,8.4064,6.79664898,1.737858158,1.052842335,4,2.448979592,0.355029586,0,110
Ca0.285Sr0.665Cu1O2,0,4,1.515,1.162329114,0.590868006,0.58529092,1.49,0.219822785,1.302828175,1.334756815,51.81075,41.83127342,26.64656328,28.46833509,71.621,13.19589114,1.241924108,1.237678361,5.25,6.303797468,3.699662147,3.175676666,9,2.893670886,1.144522745,0.955646598,1.8225,2.454873418,1.007481389,1.050384943,2.49,1.669620253,1.24290744,0.844453846,8.28815,10.25113177,3.169356525,3.476213098,7.9232,6.454161519,1.319260243,0.939785056,3,2.53164557,0.401606426,0,110
Ca0.27Sr0.63Cu1O2,0,4,1.515,1.150358974,0.590868006,0.579267331,1.49,0.210923077,1.302828175,1.33217007,51.81075,41.42709231,26.64656328,28.31687737,71.621,13.51921538,1.241924108,1.235695957,5.25,6.358974359,3.699662147,3.158116767,9,2.938461538,1.144522745,0.946561877,1.8225,2.473974359,1.007481389,1.043371433,2.49,1.694871795,1.24290744,0.833660373,8.28815,10.30793615,3.169356525,3.461733373,7.9232,6.560419487,1.319260243,0.927496308,3,2.564102564,0.403225806,0,110
Bi1.6Pb0.3Sb0.1Sr2Ca2Cu3O10,0,7,1.531428571,1.148473684,0.459049595,0.569619713,1.49,0.340210526,1.896362591,1.665035388,106.4547143,53.40673684,71.39358439,57.71344752,192.981,16.95747368,1.709747172,1.699132185,5,5.826315789,2.828427125,2.727316419,9,3.131578947,1.797075201,1.196042243,1.955714286,2.533473684,0.782319941,1.015596033,2.49,1.799736842,1.865495645,1.018539753,8.066185714,10.40627421,2.44076972,3.437752984,7.9232,7.122113684,1.90485304,1.08570563,4,2.631578947,0.317863954,0,109
Sr2Ca2Cu3O5.5,0,4,1.515,1.2568,0.590868006,0.604878302,1.49,0.0536,1.302828175,1.384404069,51.81075,42.72228,26.64656328,27.2385201,71.621,8.83856,1.241924108,1.31514137,5.25,5.92,3.699662147,3.333706646,9,2.32,1.144522745,1.035688689,1.8225,2.2816,1.007481389,1.082536577,2.49,1.3616,1.24290744,0.960864078,8.28815,9.735596,3.169356525,3.509013135,7.9232,5.08078,1.319260243,1.0671486,3,2.4,0.405405405,0,109
Tl2Ba2Ca1Cu1.98Fe0.02F0.2O7.9,0,7,1.391428571,1.167364238,0.542123564,0.593621788,1.51,0.343655629,1.866496975,1.595083203,76.59657143,64.94223046,64.3003761,67.76295857,188.384,26.99662914,1.621862214,1.408645597,5.571428571,5.479470199,3.155817433,2.719668802,9,3.128476821,1.780158216,1.17830192,2.094285714,2.502688742,1.091994991,1.064887795,3.09,1.797311258,1.815357391,1.005448095,9.157542857,10.28323642,4.242148887,3.771648616,12.2111,7.11423457,1.848398688,1.083479171,4,2.643708609,0.30533884,0.02,109
Bi2Sr2Ca2Cu3O10.28,0,5,1.522,1.139253112,0.528673812,0.56623077,1.49,0.191120332,1.542929954,1.571593952,83.2446,53.34355394,67.23376511,58.41795025,192.981,17.52095436,1.3115091,1.471910466,5.2,5.84439834,3.310589071,2.699827056,9,2.991701245,1.413974111,1.141454397,1.862,2.541659751,0.904575038,1.015843039,2.49,1.735643154,1.496280006,0.94797857,8.08764,10.44401805,2.862983351,3.441091936,7.9232,6.670345851,1.553219564,1.024182561,4,2.593360996,0.311177496,0,108.7
Bi1.65Pb0.35Sr2Ca2Cu3O10,0,6,1.56,1.15,0.490034012,0.570618317,1.49,0.315131579,1.73624813,1.647263227,103.9038333,53.86110526,76.81798131,58.58310761,192.981,14.33142105,1.511454163,1.658960496,5,5.823684211,3.055050463,2.728594607,9,3.084210526,1.618118697,1.181599376,1.94,2.534131579,0.843978673,1.015385347,2.49,1.767605263,1.697407438,1.006458102,7.975816667,10.39965711,2.625468278,3.44241735,7.9232,7.030797632,1.743753053,1.071817781,4,2.631578947,0.315159155,0,108.6
Hg1Ba2Ca2Cu3O8.22,0,5,1.536,1.180345253,0.534288312,0.589545482,1.51,0.235832306,1.542443695,1.548778275,91.508,54.10294575,68.0099859,54.34656186,184.591,11.99124538,1.327462877,1.535624766,6.6,6.308261406,4.270831301,3.270187167,10,2.794081381,1.38381443,1.221541397,1.846,2.451097411,0.916200851,1.06040155,2.55,1.633588163,1.49091804,0.960683999,8.62138,10.37036264,3.065399694,3.486361395,8.4064,6.258778175,1.54798509,1.079506851,4,2.466091245,0.343878955,0,108.5
Ba2Ca1Cu2F1.6O4.4,0,5,1.36,1.175090909,0.621964629,0.612918125,1.51,0.289818182,1.50190764,1.524763797,55.1896,49.32876364,44.47578531,45.06256826,121.328,22.2052,1.314993,1.303464098,5.6,5.963636364,3.382306905,3.008857448,9,2.218181818,1.420727204,1.311480422,2.242,2.553090909,1.260418978,1.187651422,3.09,1.285090909,1.447731234,1.23386032,10.01844,10.88959273,4.719982953,4.352134479,12.2111,4.891494545,1.50186843,1.314286515,4,1.818181818,0.304878049,0,108
Bi1.6Pb0.4Sr2Ca2Cu3O10,0,6,1.56,1.150526316,0.490034012,0.571079068,1.49,0.310526316,1.73624813,1.652884513,103.9038333,53.85642105,76.81798131,58.57077423,192.981,13.37957895,1.511454163,1.673948319,5,5.821052632,3.055050463,2.729869661,9,3.073684211,1.618118697,1.184009454,1.94,2.534947368,0.843978673,1.015096442,2.49,1.761473684,1.697407438,1.010201736,7.975816667,10.40000211,2.625468278,3.442111797,7.9232,7.01128,1.743753053,1.074595319,4,2.631578947,0.315258512,0,108
Bi1.8Pb0.3Sr2Ca2Cu3O10,0,6,1.56,1.151570681,0.490034012,0.569396341,1.49,0.318062827,1.73624813,1.644116412,103.9038333,54.67790576,76.81798131,59.50429019,192.981,16.44,1.511454163,1.630151283,5,5.821989529,3.055050463,2.720821061,9,3.078534031,1.618118697,1.184985191,1.94,2.530628272,0.843978673,1.013688317,2.49,1.764450262,1.697407438,1.009035018,7.975816667,10.38300995,2.625468278,3.441043575,7.9232,7.013402618,1.743753053,1.074864717,4,2.670157068,0.315594059,0,108
Bi0.6Nd0.2Tb0.2Pb1Sr2Ca2Cu3O10,0,8,1.62,1.162105263,0.437035468,0.581236241,1.49,0.328631579,2.037322966,1.759886775,115.82375,52.59186316,69.752988,55.74226983,192.981,9.386926316,1.87549959,1.915751888,5.875,5.863157895,3.295356582,2.793264554,9,3.094736842,1.922067488,1.275692996,1.735,2.525789474,0.812649986,1.029497148,2.49,1.798947368,1.977267466,1.041875322,7.4054625,10.37064316,2.480503674,3.476290152,8.0931,7.109263158,2.031152882,1.111854819,4,2.421052632,0.307076101,0,107.5
